"player_id","round","kickoff_time","opponent_team","was_home","team_h_score","team_a_score","value","transfers_balance","selected","transfers_in","transfers_out","total_points","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","name","team","pos"
391,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,50,0,5044,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,"2.8","0.2","0.0","0.3",0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,"Winks","Spurs","Midfielder"
391,2,"2017-08-20T15:00:00Z",5,TRUE,1,2,50,-563,5007,98,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Winks","Spurs","Midfielder"
391,3,"2017-08-27T15:00:00Z",4,TRUE,1,1,49,-723,4419,85,808,1,2,0,0,0,1,0,0,0,0,0,0,0,3,"2.2","0.3","0.0","0.3",0,0,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,"Winks","Spurs","Midfielder"
392,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,55,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nkoudou","Spurs","Midfielder"
392,2,"2017-08-20T15:00:00Z",5,TRUE,1,2,55,-212,657,18,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nkoudou","Spurs","Midfielder"
392,3,"2017-08-27T15:00:00Z",4,TRUE,1,1,55,-102,562,15,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nkoudou","Spurs","Midfielder"
393,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,55,0,13211,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,4,"7.4","24.8","12.0","4.4",0,0,0,1,2,2,2,0,28,22,0,0,0,0,3,0,1,2,1,"Sissoko","Spurs","Midfielder"
393,2,"2017-08-20T15:00:00Z",5,TRUE,1,2,55,-938,17093,1249,2187,1,10,0,0,0,1,0,0,0,0,0,0,0,1,"0.0","0.1","0.0","0.0",0,0,0,0,1,0,0,0,3,2,0,0,0,0,1,0,0,1,0,"Sissoko","Spurs","Midfielder"
393,3,"2017-08-27T15:00:00Z",4,TRUE,1,1,55,-1919,16558,813,2732,1,20,0,0,0,1,0,0,0,0,0,0,0,8,"5.8","12.5","10.0","2.8",0,0,0,0,0,1,0,1,12,10,0,0,0,0,0,0,0,0,1,"Sissoko","Spurs","Midfielder"
394,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,125,0,1473220,0,0,1,90,0,0,1,0,0,0,0,1,0,0,0,-6,"4.0","30.6","87.0","12.2",0,0,0,1,2,2,0,0,16,15,0,2,0,0,3,0,2,1,1,"Kane","Spurs","Forward"
394,2,"2017-08-20T15:00:00Z",5,TRUE,1,2,125,-151094,1429411,13666,164760,1,90,0,0,0,2,0,0,0,1,0,0,0,-3,"7.6","23.0","87.0","11.8",0,0,0,1,3,2,0,0,19,11,0,0,0,0,6,0,3,2,2,"Kane","Spurs","Forward"
394,3,"2017-08-27T15:00:00Z",4,TRUE,1,1,125,-67120,1390600,71103,138223,2,90,0,0,0,1,0,0,0,0,0,0,0,7,"7.8","15.3","129.0","15.2",0,1,0,0,0,1,0,1,20,10,0,1,0,0,0,0,2,1,2,"Kane","Spurs","Forward"
395,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,75,0,11771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Janssen","Spurs","Forward"
395,2,"2017-08-20T15:00:00Z",5,TRUE,1,2,75,-2117,11324,219,2336,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Janssen","Spurs","Forward"
395,3,"2017-08-27T15:00:00Z",4,TRUE,1,1,74,-1221,10446,409,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Janssen","Spurs","Forward"
396,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,7221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pantilimon","Watford","Goalkeeper"
396,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,-493,7867,90,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pantilimon","Watford","Goalkeeper"
396,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,-404,7707,68,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pantilimon","Watford","Goalkeeper"
397,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,72559,0,0,1,90,0,0,0,3,0,0,0,0,0,2,0,10,"9.8","0.0","0.0","1.0",0,0,0,1,14,0,0,0,37,19,1,0,0,0,0,0,0,1,0,"Gomes","Watford","Goalkeeper"
397,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,-1838,77879,1615,3453,7,90,0,0,1,0,0,0,0,0,0,2,1,28,"20.0","0.1","0.0","2.0",0,0,0,4,12,0,0,0,27,14,0,0,0,0,0,0,0,0,0,"Gomes","Watford","Goalkeeper"
397,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,6631,89486,10849,4218,6,90,0,0,1,0,0,0,0,0,0,2,0,24,"12.8","0.0","0.0","1.3",0,0,0,5,2,0,0,0,25,12,0,0,0,0,0,0,0,0,0,"Gomes","Watford","Goalkeeper"
398,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,21752,0,0,1,90,0,0,0,3,0,0,0,0,0,0,0,14,"32.6","0.5","2.0","3.5",0,0,0,12,6,0,1,0,51,31,0,0,0,0,1,0,0,1,0,"Kaboul","Watford","Defender"
398,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,-2332,23745,1407,3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kaboul","Watford","Defender"
398,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,-5530,18290,67,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kaboul","Watford","Defender"
399,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cathcart","Watford","Defender"
399,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,-181,1025,16,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cathcart","Watford","Defender"
399,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,-61,1021,57,118,1,19,0,0,0,0,0,0,0,0,0,0,0,4,"2.4","0.2","0.0","0.3",0,0,0,2,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,"Cathcart","Watford","Defender"
400,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,23351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prödl","Watford","Defender"
400,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,-3314,21181,221,3535,6,90,0,0,1,0,0,0,0,0,0,0,0,25,"11.6","0.3","0.0","1.2",0,0,0,8,5,1,1,0,25,18,0,0,0,0,0,0,0,1,0,"Prödl","Watford","Defender"
400,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,1640,23948,2945,1305,6,90,0,0,1,0,0,0,0,0,0,0,0,23,"30.4","10.2","0.0","4.1",0,0,0,13,2,1,0,0,26,23,0,0,0,0,0,0,0,2,0,"Prödl","Watford","Defender"
401,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,19384,0,0,4,90,0,1,0,3,0,0,0,0,0,0,0,22,"38.6","14.6","5.0","5.8",0,0,1,11,4,1,0,0,25,17,0,0,0,1,3,0,1,0,2,"Holebas","Watford","Defender"
401,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,50,4842,32829,6941,2099,6,90,0,0,1,0,0,0,0,0,0,0,0,23,"22.0","49.8","7.0","7.9",0,0,0,6,5,4,0,0,22,19,0,0,0,0,1,0,0,2,0,"Holebas","Watford","Defender"
401,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,50,-1144,33772,10213,11357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Holebas","Watford","Defender"
402,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,19335,0,0,7,90,1,0,0,3,0,0,0,0,0,0,0,24,"49.2","0.3","40.0","9.0",0,0,0,5,1,0,1,0,40,29,0,0,0,0,0,0,0,0,0,"Britos","Watford","Defender"
402,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,16775,59183,21624,4849,5,90,0,0,1,0,0,0,0,1,0,0,0,23,"17.8","0.7","2.0","2.1",0,0,0,8,4,0,0,0,30,25,0,0,0,0,1,0,0,1,1,"Britos","Watford","Defender"
402,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,73989,149520,88763,14774,-2,23,0,0,0,0,0,0,0,0,1,0,0,-7,"0.0","0.8","0.0","0.0",0,0,0,1,0,0,0,0,16,15,0,0,0,0,0,0,0,1,0,"Britos","Watford","Defender"
403,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kabasele","Watford","Defender"
403,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,-249,1549,29,278,1,8,0,0,0,0,0,0,0,0,0,0,0,3,"4.2","0.0","0.0","0.4",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Kabasele","Watford","Defender"
403,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,66,1846,162,96,6,90,0,0,1,0,0,0,0,0,0,0,0,24,"30.6","10.2","2.0","4.3",0,0,0,9,4,1,0,0,29,23,0,0,0,0,0,0,0,0,0,"Kabasele","Watford","Defender"
404,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,13324,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,4,"1.4","0.3","0.0","0.2",0,0,0,1,2,0,1,0,8,6,0,0,0,0,0,0,0,1,0,"Janmaat","Watford","Defender"
404,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,50,-3404,11009,196,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Janmaat","Watford","Defender"
404,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,49,-2850,8184,41,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Janmaat","Watford","Defender"
405,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,40,0,171365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mariappa","Watford","Defender"
405,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,40,-6009,174653,5621,11630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mariappa","Watford","Defender"
405,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,40,-10613,165982,5075,15688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mariappa","Watford","Defender"
406,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,40,0,64421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mason","Watford","Defender"
406,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,40,-1388,70909,3332,4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mason","Watford","Defender"
406,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,40,-2486,70613,3471,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mason","Watford","Defender"
407,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,5241,0,0,1,72,0,0,0,3,0,0,0,0,0,0,0,11,"9.2","1.9","0.0","1.1",0,0,0,3,1,0,1,0,31,24,0,0,0,0,1,0,0,0,1,"Kiko Femenía","Watford","Defender"
407,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,-172,5908,275,447,8,90,0,0,1,0,0,0,0,0,0,0,2,29,"15.6","3.5","2.0","2.1",0,0,0,7,9,0,0,0,34,28,0,0,0,0,0,0,0,1,2,"Kiko Femenía","Watford","Defender"
407,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,12600,21872,15358,2758,8,90,0,0,1,0,0,0,0,0,0,0,2,27,"20.6","26.2","1.0","4.8",0,1,0,6,3,2,0,0,36,29,0,0,0,0,1,0,1,1,1,"Kiko Femenía","Watford","Defender"
408,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,8190,0,0,2,90,0,0,0,3,0,0,0,0,0,0,0,8,"3.2","5.2","2.0","1.0",0,0,0,1,4,0,0,0,42,30,0,0,0,0,1,0,0,0,0,"Cleverley","Watford","Midfielder"
408,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,50,313,10989,1127,814,3,90,0,0,1,0,0,0,0,0,0,0,0,19,"10.8","17.7","28.0","5.7",0,1,0,1,12,1,2,0,48,44,0,0,0,0,0,0,0,3,0,"Cleverley","Watford","Midfielder"
408,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,50,899,12892,2125,1226,3,90,0,0,1,0,0,0,0,0,0,0,0,12,"7.0","16.2","0.0","2.3",0,1,0,2,3,1,1,0,32,20,0,0,0,0,0,0,0,0,0,"Cleverley","Watford","Midfielder"
409,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,55,0,309813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Capoue","Watford","Midfielder"
409,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,55,-61709,253579,1450,63159,6,10,1,0,0,0,0,0,0,0,0,0,0,21,"36.2","12.4","7.0","5.6",0,0,0,1,0,1,0,0,4,4,0,0,0,0,0,0,0,1,0,"Capoue","Watford","Midfielder"
409,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,54,4197,263412,27091,22894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Capoue","Watford","Midfielder"
410,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,10651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Behrami","Watford","Midfielder"
410,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,45,-1682,10577,492,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Behrami","Watford","Midfielder"
410,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,45,-2784,7807,23,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Behrami","Watford","Midfielder"
411,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berghuis","Watford","Midfielder"
411,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,50,-81,271,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berghuis","Watford","Midfielder"
411,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,50,-42,230,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berghuis","Watford","Midfielder"
412,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,3796,0,0,2,90,0,0,0,3,0,0,0,0,0,0,0,-2,"7.0","19.0","0.0","2.6",0,1,0,1,3,1,0,0,31,15,0,0,0,0,5,1,0,6,1,"Amrabat","Watford","Midfielder"
412,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,50,699,6008,1347,648,3,81,0,0,1,0,0,0,0,0,0,0,0,9,"13.4","26.4","8.0","4.8",0,1,0,1,4,2,1,0,22,18,0,0,0,0,1,1,1,0,0,"Amrabat","Watford","Midfielder"
412,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,50,1025,7638,1985,960,1,27,0,0,0,0,0,0,0,0,0,0,0,4,"2.4","1.1","2.0","0.6",0,0,0,0,2,0,1,0,13,6,0,0,0,0,2,0,0,0,1,"Amrabat","Watford","Midfielder"
413,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,55,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Success","Watford","Midfielder"
413,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,55,-499,2930,69,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Success","Watford","Midfielder"
413,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,54,-396,2644,74,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Success","Watford","Midfielder"
414,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,1207,0,0,9,90,1,0,0,3,0,0,0,0,0,0,2,36,"48.6","25.2","35.0","10.9",0,0,0,3,11,2,1,0,73,60,0,0,0,0,1,0,0,2,3,"Doucouré","Watford","Midfielder"
414,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,50,95212,148232,106746,11534,3,90,0,0,1,0,0,0,0,0,0,0,0,13,"13.0","5.0","20.0","3.8",0,0,0,3,5,0,1,0,54,46,0,0,0,0,0,0,0,1,0,"Doucouré","Watford","Midfielder"
414,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,51,47102,208425,74675,27573,3,90,0,0,1,0,0,0,0,0,0,0,0,15,"18.2","12.5","0.0","3.1",0,0,0,5,9,1,1,0,58,45,0,0,0,0,1,0,0,1,1,"Doucouré","Watford","Midfielder"
415,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,60,0,10004,0,0,1,48,0,0,0,1,0,0,0,0,0,0,0,4,"0.4","0.0","18.0","1.8",0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,1,"Pereyra","Watford","Midfielder"
415,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,60,-3000,8111,466,3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pereyra","Watford","Midfielder"
415,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,59,-2596,5568,51,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pereyra","Watford","Midfielder"
416,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,13786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hughes","Watford","Midfielder"
416,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,50,-1982,12389,168,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hughes","Watford","Midfielder"
416,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,49,-2359,10158,131,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hughes","Watford","Midfielder"
417,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,65,0,38457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deeney","Watford","Forward"
417,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,65,-9229,30368,325,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deeney","Watford","Forward"
417,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,65,-4160,27138,1400,5560,1,7,0,0,0,0,0,0,0,0,0,0,0,3,"0.4","0.5","0.0","0.1",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,"Deeney","Watford","Forward"
418,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,55,0,6536,0,0,7,62,1,0,0,3,0,0,0,0,0,0,1,26,"35.2","15.6","33.0","8.4",0,0,0,0,1,1,0,0,16,13,0,0,0,0,4,1,0,3,3,"Okaka","Watford","Forward"
418,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,55,19553,45133,24233,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Okaka","Watford","Forward"
418,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,55,-1688,47627,12184,13872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Okaka","Watford","Forward"
419,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,55,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zárate","Watford","Forward"
419,2,"2017-08-19T14:00:00Z",2,FALSE,0,2,55,-147,655,61,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zárate","Watford","Forward"
419,3,"2017-08-26T14:00:00Z",3,TRUE,0,0,55,-30,697,98,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zárate","Watford","Forward"
420,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,40,0,186295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myhill","West Brom","Goalkeeper"
420,2,"2017-08-19T14:00:00Z",4,FALSE,0,1,40,-2917,196616,2838,5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myhill","West Brom","Goalkeeper"
420,3,"2017-08-27T12:30:00Z",15,TRUE,1,1,40,-4167,195134,3193,7360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myhill","West Brom","Goalkeeper"
421,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,45,0,604214,0,0,7,90,0,0,1,0,0,0,0,0,0,2,1,25,"14.6","0.0","0.0","1.5",0,0,0,0,10,0,0,0,20,6,0,0,0,0,0,0,0,0,0,"Foster","West Brom","Goalkeeper"
421,2,"2017-08-19T14:00:00Z",4,FALSE,0,1,45,40985,723375,55193,14208,6,90,0,0,1,0,0,0,0,0,0,0,0,19,"8.4","0.0","0.0","0.8",0,0,0,0,4,0,0,0,30,12,0,0,0,0,0,0,0,0,0,"Foster","West Brom","Goalkeeper"
421,3,"2017-08-27T12:30:00Z",15,TRUE,1,1,45,85202,845133,104412,19210,2,90,0,0,0,1,0,0,0,0,0,1,0,10,"6.2","0.0","0.0","0.6",0,0,0,2,5,0,0,0,23,7,0,0,0,0,0,0,0,0,0,"Foster","West Brom","Goalkeeper"
422,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,50,0,13029,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,"15.6","1.1","0.0","1.7",0,0,0,3,7,0,2,0,26,19,0,0,0,0,1,0,0,0,0,"Nyom","West Brom","Defender"
422,2,"2017-08-19T14:00:00Z",4,FALSE,0,1,50,1527,18247,2567,1040,9,90,0,0,1,0,0,0,0,0,0,0,3,25,"14.6","0.8","0.0","1.5",0,0,0,7,6,0,1,0,27,17,0,0,0,0,0,0,0,0,0,"Nyom","West Brom","Defender"
